"user_id","sum_canc_page_clicks","sum_page_clicks","number_sessions","canc_number_session","avg_session_duration","avg_canc_session_duration","avg_days_to_cancellation","segment_cancellation","segment_travel_party","gender","home_country","home_city","home_airport","married","has_children","age","segment_age_group","segment_family","avg_nights_new","avg_rooms","avg_checked_bags","number_trips","segment_travel_frequency","avg_duration_stay","avg_distance_miles","segment_flight_distance","cost_hotel","cost_flight","total_costs","segment_spend","avg_days_to_travel","segment_booking_time","customer_group","assigned_perk"
"531931","","75","8","0","0.875","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san jose","SJC","false","false","39","35-44","not married, no children","2.5000000000000000","1.5000000000000000","0.50000000000000000000","2","Casual Traveler","84.0000000000000000","2030.450983816192","Long-Haul Flyer (>2000 miles)","1428","3353.26","4781.26","","7.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531959","","118","8","0","1.25","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","oakland","OAK","false","false","30","25-34","not married, no children","10.0000000000000000","2.0000000000000000","0.50000000000000000000","4","Casual Traveler","228.0000000000000000","2312.8653419147195","Long-Haul Flyer (>2000 miles)","9052","3253.21","12305.21","High Spender","100.5","Moderate Early Booker","High Spender","1 Night free Hotel with Flight"
"531967","","77","8","0","0.75","","","No Cancellation/nothing booked","nothing booked","F","usa","st. louis","STL","false","false","22","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"531971","","96","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","burlington","BTV","true","true","58","55-64","married, children","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","108.0000000000000000","1235.6723265820851","Medium-Haul Flyer (500-2000 miles)","608","762.62","1370.62","","6.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"531987","","107","9","0","1.1111111111111112","","","No Cancellation/nothing booked","Solo traveler","F","usa","san antonio","SKF","false","false","34","25-34","not married, no children","3.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","72.0000000000000000","1529.121704642306","Medium-Haul Flyer (500-2000 miles)","848","700.21","1548.21","","6.5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"531989","","140","8","0","1.75","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san francisco","SFO","false","true","53","45-54","not married, children","5.0000000000000000","1.6666666666666667","0.50000000000000000000","3","Casual Traveler","84.0000000000000000","2530.2365389486977","Long-Haul Flyer (>2000 miles)","2844","5265.704","8109.704","High Spender","5.5","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"531994","","124","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","canada","calgary","YYC","true","false","42","35-44","married, no children","2.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","108.0000000000000000","1889.5743278866764","Medium-Haul Flyer (500-2000 miles)","478","1185.97","1663.97","","8.5","Early Booker","Business Traveler","No Cancellation Fees"
"532063","","214","9","0","2.3333333333333335","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","chicago","UGN","true","false","52","45-54","married, no children","0.83333333333333333333","1.1666666666666667","0.33333333333333333333","6","Frequent Traveler","56.0000000000000000","767.0971881988042","Medium-Haul Flyer (500-2000 miles)","2714.10","1836.98","4551.08","","7","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"532064","400","268","8","1","0.625","0","40.5","Early Cancellers (30+ days)","Solo traveler","F","usa","san diego","SAN","false","true","24","16-24","not married, children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"532073","","148","9","0","1.6666666666666667","","","No Cancellation/nothing booked","Solo traveler","F","usa","atlanta","ATL","false","false","39","35-44","not married, no children","3.0000000000000000","1.00000000000000000000","0.60000000000000000000","5","Frequent Traveler","86.4000000000000000","751.4676757734602","Medium-Haul Flyer (500-2000 miles)","2272","993.152","3265.152","","4.6","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"532101","","59","8","0","0.375","","","No Cancellation/nothing booked","Solo traveler","F","usa","oakland","OAK","false","false","25","25-34","not married, no children","23.0000000000000000","1.00000000000000000000","","1","Low Freqent Traveler","552.0000000000000000","","Unknown","4738","0","4738","","3","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"532106","","140","8","0","1.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","true","true","44","35-44","married, children","2.0000000000000000","1.00000000000000000000","0.66666666666666666667","4","Casual Traveler","48.0000000000000000","2482.267375659146","Long-Haul Flyer (>2000 miles)","2117","1959.63","4076.63","","6","Last Minute Booker","Family Traveler","Free Hotel Meal"
"532119","","155","8","0","2","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","toronto","YTZ","true","false","51","45-54","married, no children","3.8000000000000000","1.00000000000000000000","0.16666666666666666667","6","Frequent Traveler","116.0000000000000000","1131.5508937086145","Medium-Haul Flyer (500-2000 miles)","3480","7883.78","11363.78","High Spender","6.5","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"532159","","144","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san antonio","RND","false","false","20","16-24","not married, no children","3.0000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","96.0000000000000000","1660.9187250724217","Medium-Haul Flyer (500-2000 miles)","1543.50","509.22","2052.72","","7","Last Minute Booker","Next-Gen Wanderer","Free Hotel Meal"
"532215","","142","9","0","1.5555555555555556","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","san francisco","SFO","true","false","48","45-54","married, no children","3.6666666666666667","1.1666666666666667","0.60000000000000000000","6","Frequent Traveler","156.0000000000000000","2043.6824719659423","Long-Haul Flyer (>2000 miles)","3139.00","2460.91","5599.91","","7.2","Last Minute Booker","Mile Master","Free Checked Bag"
"532225","","165","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","JFK","true","false","54","45-54","married, no children","0.66666666666666666667","1.00000000000000000000","1.00000000000000000000","3","Casual Traveler","48.0000000000000000","1425.2406850501402","Medium-Haul Flyer (500-2000 miles)","715","1088.96","1803.96","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"532233","","92","9","0","0.7777777777777778","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","washington","DCA","true","false","42","35-44","married, no children","3.0000000000000000","2.5000000000000000","0.66666666666666666667","4","Casual Traveler","88.0000000000000000","1106.9567923804677","Medium-Haul Flyer (500-2000 miles)","2343","12241.45","14584.45","High Spender","6.666666666666667","Last Minute Booker","High Spender","1 Night free Hotel with Flight"
"532258","","91","8","0","1","","","No Cancellation/nothing booked","Solo and group traveler","F","canada","montreal","YUL","false","true","40","35-44","not married, children","2.0000000000000000","2.0000000000000000","0.50000000000000000000","2","Casual Traveler","72.0000000000000000","213.76613671042762","Short-Haul Flyer (<500 miles)","5680","913.55","6593.55","","10","Early Booker","Family Traveler","Free Hotel Meal"
"532259","","200","8","0","2.75","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","dallas","DAL","true","true","54","45-54","married, children","3.1666666666666667","1.3333333333333333","0.60000000000000000000","6","Frequent Traveler","81.6000000000000000","843.1694321578495","Medium-Haul Flyer (500-2000 miles)","4543","2785.8730","7328.8730","High Spender","4.8","Last Minute Booker","Spontaneous Globetrotter","No Cancellation Fees"
"532279","","114","8","0","1.25","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","el paso","ELP","false","false","16","16-24","not married, no children","12.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","288.0000000000000000","","Unknown","4992","0","4992","","6","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"532312","","82","8","0","0.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","kansas city","MCI","true","false","44","35-44","married, no children","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","3","Casual Traveler","56.0000000000000000","549.2739920145565","Medium-Haul Flyer (500-2000 miles)","689.4","454.244","1143.644","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"532329","","110","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","newark","EWR","false","true","19","16-24","not married, children","15.5000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","504.0000000000000000","715.5937203726568","Medium-Haul Flyer (500-2000 miles)","6993","216.97","7209.97","High Spender","336","Super Early Booker","High Spender","1 Night free Hotel with Flight"
"532347","","91","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","philadelphia","PNE","false","false","30","25-34","not married, no children","0.66666666666666666667","1.00000000000000000000","1.00000000000000000000","3","Casual Traveler","56.0000000000000000","1434.8544063343388","Medium-Haul Flyer (500-2000 miles)","621","1212.71","1833.71","","9.666666666666666","Early Booker","Business Traveler","No Cancellation Fees"
"532361","","114","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","canada","montreal","YUL","false","false","44","35-44","not married, no children","2.6666666666666667","1.00000000000000000000","0.66666666666666666667","4","Casual Traveler","56.0000000000000000","355.47436721082704","Short-Haul Flyer (<500 miles)","1387","279.6300","1666.6300","","7","Last Minute Booker","Business Traveler","No Cancellation Fees"
"532365","","97","8","0","1.125","","","No Cancellation/nothing booked","Family/Group traveler","M","usa","omaha","OFF","true","false","49","45-54","married, no children","5.0000000000000000","3.0000000000000000","1.00000000000000000000","1","Low Freqent Traveler","144.0000000000000000","573.5318436784659","Medium-Haul Flyer (500-2000 miles)","1950","1387.02","3337.02","","7","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"532381","154","272","9","1","4.111111111111111","17","0.5","Same-Day Cancellers","Solo and group traveler","F","usa","omaha","OMA","false","false","51","45-54","not married, no children","1.3333333333333333","1.3333333333333333","1.00000000000000000000","3","Casual Traveler","64.0000000000000000","962.8579680721905","Medium-Haul Flyer (500-2000 miles)","894","1218.5325","2112.5325","","7.666666666666667","Last Minute Booker","Business Traveler","No Cancellation Fees"
"532387","","140","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","denver","DEN","false","false","37","35-44","not married, no children","5.3333333333333333","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","168.0000000000000000","1279.1248329641292","Medium-Haul Flyer (500-2000 miles)","2903","1112.69","4015.69","","6.333333333333333","Last Minute Booker","Business Traveler","No Cancellation Fees"
"532388","","116","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","F","usa","wichita","IAB","true","false","55","55-64","married, no children","4.5000000000000000","1.00000000000000000000","0.00000000000000000000","2","Casual Traveler","168.0000000000000000","561.9520315851354","Medium-Haul Flyer (500-2000 miles)","2336.0","171.01","2507.01","","5","Last Minute Booker","Business Traveler","No Cancellation Fees"
"532390","","147","8","0","1.875","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","chicago","ORD","true","true","44","35-44","married, children","3.0000000000000000","1.00000000000000000000","0.50000000000000000000","4","Casual Traveler","84.0000000000000000","573.8450925163537","Medium-Haul Flyer (500-2000 miles)","1811","1475.45","3286.45","","8.5","Early Booker","Family Traveler","Free Hotel Meal"
"532410","190","179","8","1","5.375","35","3","Last-Minute Cancellers (1-7 days)","Solo and group traveler","F","usa","denver","DEN","false","false","27","25-34","not married, no children","7.3333333333333333","1.3333333333333333","0.00000000000000000000","3","Casual Traveler","144.0000000000000000","1174.939506597274","Medium-Haul Flyer (500-2000 miles)","3036.90","330.74","3367.64","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
